lat,long,date
48.435109999999995,2.7972099999999998,2014-02-11T00:00:00Z
49.152409999999996,2.24612,2015-03-03T00:00:00Z
49.152409999999996,2.24612,2014-06-25T00:00:00Z
48.525220000000004,2.93229,2014-04-06T00:00:00Z
48.34514,2.79755,2014-10-22T00:00:00Z
48.884840000000004,2.79546,2014-12-16T00:00:00Z
49.15319,2.38318,2015-02-05T00:00:00Z
48.43526,3.0676,2014-03-12T00:00:00Z
48.43526,3.0676,2014-04-01T00:00:00Z
48.79072,1.9791,2014-04-19T00:00:00Z
48.4348,2.66201,2014-03-20T00:00:00Z
48.70497,2.79616,2015-02-08T00:00:00Z
48.974920000000004,2.9317,2014-05-29T00:00:00Z
48.79072,1.9791,2014-04-23T00:00:00Z
48.52429,3.47399,2014-03-30T00:00:00Z
48.34514,2.79755,2014-10-18T00:00:00Z
48.34514,2.79755,2014-10-18T00:00:00Z
48.700790000000005,1.9808599999999998,2014-06-02T00:00:00Z
48.97477,2.7951,2014-10-10T00:00:00Z
48.974920000000004,2.9317,2014-01-04T00:00:00Z
49.15319,2.38318,2014-10-02T00:00:00Z
48.79072,1.9791,2014-04-19T00:00:00Z
48.97477,3.2049,2014-03-28T00:00:00Z
48.52476,2.6614299999999997,2014-10-09T00:00:00Z
48.34514,2.79755,2014-12-12T00:00:00Z
48.794909999999994,2.79581,2015-01-04T00:00:00Z
48.70512,2.93205,2014-03-22T00:00:00Z
49.15319,2.38318,2014-06-12T00:00:00Z
48.43526,3.0676,2014-04-07T00:00:00Z
48.46918,-2.89026,2014-06-05T00:00:00Z
50.40808,1.9464099999999998,2015-04-14T00:00:00Z
50.3156,1.66787,2015-04-07T00:00:00Z
50.49512,1.6631200000000002,2014-02-24T00:00:00Z
47.07697,4.38387,2014-03-13T00:00:00Z
47.07697,4.38387,2014-03-13T00:00:00Z
47.17301,3.72615,2014-06-11T00:00:00Z
46.9898,4.11845,2014-06-06T00:00:00Z
47.07697,4.38387,2014-03-12T00:00:00Z
47.07847,4.25209,2014-01-31T00:00:00Z
46.89348,4.64191,2014-01-11T00:00:00Z
47.07697,4.38387,2014-03-13T00:00:00Z
47.168490000000006,4.25419,2014-01-31T00:00:00Z
47.25851,4.25629,2014-02-04T00:00:00Z
47.07847,4.25209,2014-06-05T00:00:00Z
47.166990000000006,4.38618,2014-03-12T00:00:00Z
47.609429999999996,4.9302,2014-09-24T00:00:00Z
47.168490000000006,4.25419,2014-01-31T00:00:00Z
55.780632,12.424536999999999,2015-02-10T00:00:00Z
56.847046999999996,10.243283,2015-03-27T00:00:00Z
56.820555000000006,10.230216,2015-04-06T00:00:00Z
56.838064,10.239510000000001,2015-04-06T00:00:00Z
56.868443000000006,10.194056,2015-04-14T00:00:00Z
56.868443000000006,10.194056,2015-04-19T00:00:00Z
56.847046999999996,10.243283,2015-04-21T00:00:00Z
56.847046999999996,10.243283,2015-06-14T00:00:00Z
56.847653,10.180883999999999,2015-06-24T00:00:00Z
56.868443000000006,10.194056,2015-07-18T00:00:00Z
56.868443000000006,10.194056,2015-07-20T00:00:00Z
56.847046999999996,10.243283,2015-08-28T00:00:00Z
54.615076,11.44475,2015-09-28T00:00:00Z
56.442379,9.630761,2015-10-31T00:00:00Z
56.910825,10.184405,2015-10-31T00:00:00Z
56.847046999999996,10.243283,2016-01-23T00:00:00Z
55.762987,12.964189999999999,2016-04-23T00:00:00Z
55.762987,12.964189999999999,2016-04-23T00:00:00Z
57.312718000000004,15.308254000000002,2016-04-23T00:00:00Z
56.630465,12.997724,2016-04-23T00:00:00Z
59.240956000000004,16.916445,2016-04-19T00:00:00Z
59.240956000000004,16.916445,2016-04-19T00:00:00Z
56.635923999999996,14.169989000000001,2016-04-24T00:00:00Z
57.433977,12.015722,2016-04-24T00:00:00Z
59.241673,16.920082999999998,2016-04-24T00:00:00Z
59.042697,17.661489000000003,2016-04-26T00:00:00Z
60.09464200000001,17.428573999999998,2016-04-24T00:00:00Z
55.4728,13.298031,2016-04-27T00:00:00Z
59.08846,17.325519,2016-04-27T00:00:00Z
59.086696999999994,17.329857999999998,2016-04-27T00:00:00Z
59.797465,16.445718,2016-04-28T00:00:00Z
59.75018000000001,16.414834,2016-04-28T00:00:00Z
59.204449,15.411704,2016-04-29T00:00:00Z
59.677671999999994,18.153434,2016-04-29T00:00:00Z
59.342369999999995,17.224791,2016-04-29T00:00:00Z
59.342369999999995,17.224791,2016-04-29T00:00:00Z
59.340221,17.235248000000002,2016-04-29T00:00:00Z
59.32901,17.253358,2016-04-29T00:00:00Z
59.33302,17.224522,2016-04-29T00:00:00Z
59.190538000000004,18.31036,2016-04-29T00:00:00Z
59.316163,17.169473,2016-04-29T00:00:00Z
59.316163,17.169473,2016-04-29T00:00:00Z
59.339424,17.235329,2016-04-29T00:00:00Z
59.339424,17.235329,2016-04-29T00:00:00Z
59.328749,17.270632,2016-04-29T00:00:00Z
59.404613,17.173003,2016-04-30T00:00:00Z
59.404613,17.173003,2016-04-30T00:00:00Z
59.41664,17.161739,2016-04-30T00:00:00Z
59.303000000000004,16.998991,2016-05-01T00:00:00Z
57.35863199999999,15.368962,2016-05-01T00:00:00Z
56.07055,14.131766,2016-05-02T00:00:00Z
58.968511,17.948985999999998,2016-05-01T00:00:00Z
58.079075,12.359875,2016-05-03T00:00:00Z
58.079075,12.359875,2016-05-03T00:00:00Z
55.541222999999995,13.405325,2016-05-04T00:00:00Z
55.530756000000004,13.409286999999999,2016-05-04T00:00:00Z
59.121171999999994,18.334201999999998,2016-05-05T00:00:00Z
59.614763,18.485333999999998,2016-05-04T00:00:00Z
58.089314,12.666982,2016-05-05T00:00:00Z
56.632016,12.91798,2016-05-05T00:00:00Z
59.73613,17.953135999999997,2016-05-06T00:00:00Z
59.794048,17.862505,2016-04-11T00:00:00Z
59.765119999999996,17.897432000000002,2016-05-04T00:00:00Z
56.629472,12.923119,2016-05-05T00:00:00Z
57.690354000000006,14.530573,2016-05-06T00:00:00Z
60.621442,17.453295999999998,2016-05-06T00:00:00Z
57.86064399999999,13.521523,2016-05-06T00:00:00Z
59.386951,13.419034,2016-05-06T00:00:00Z
59.601638,18.211995,2016-05-07T00:00:00Z
55.529475,13.850719,2016-05-10T00:00:00Z
58.948226,17.61466,2016-05-10T00:00:00Z
59.239615,17.628674,2016-05-10T00:00:00Z
60.353843000000005,18.237327,2016-05-07T00:00:00Z
58.609592000000006,15.838897,2016-05-13T00:00:00Z
59.136056,18.352357,2016-05-12T00:00:00Z
59.045155,17.171315,2016-05-13T00:00:00Z
56.781983999999994,14.601513,2016-04-18T00:00:00Z
56.781983999999994,14.601513,2016-04-18T00:00:00Z
59.127897999999995,18.35568,2016-05-13T00:00:00Z
59.241673,16.920082999999998,2016-05-14T00:00:00Z
59.630920999999994,18.245035,2016-03-16T00:00:00Z
59.328931999999995,17.254588000000002,2016-05-16T00:00:00Z
56.643882999999995,12.914324,2016-05-11T00:00:00Z
56.643882999999995,12.914324,2016-05-11T00:00:00Z
57.05980400000001,15.031195,2015-08-28T00:00:00Z
59.672315000000005,16.942109,2016-05-18T00:00:00Z
59.152467,18.247784,2016-05-18T00:00:00Z
59.152467,18.247784,2016-05-18T00:00:00Z
59.152467,18.247784,2016-05-18T00:00:00Z
57.609215,14.174867,2016-05-16T00:00:00Z
57.605928000000006,12.30983,2016-05-17T00:00:00Z
57.463838,12.648782,2016-05-14T00:00:00Z
59.35669,17.722575,2016-05-19T00:00:00Z
58.133205000000004,11.462710000000001,2016-05-19T00:00:00Z
56.728196,15.88587,2016-05-20T00:00:00Z
55.700756999999996,13.460581,2016-05-14T00:00:00Z
59.043085,17.670032,2016-05-21T00:00:00Z
60.30678,16.901479000000002,2016-05-20T00:00:00Z
60.30678,16.901479000000002,2016-05-20T00:00:00Z
59.21587099999999,18.072522,2016-05-21T00:00:00Z
60.558361,15.081617999999999,2016-05-22T00:00:00Z
59.129336,18.359929,2016-05-22T00:00:00Z
59.411201,17.763466,2016-05-22T00:00:00Z
57.233895999999994,16.095779999999998,2016-05-21T00:00:00Z
59.154599,18.250954999999998,2016-05-10T00:00:00Z
59.425245999999994,16.804964000000002,2016-05-23T00:00:00Z
55.683451,14.152130999999999,2016-05-20T00:00:00Z
55.659746999999996,13.532032999999998,2017-05-22T00:00:00Z
56.81354,16.191208,2017-05-25T00:00:00Z
59.127897999999995,18.35568,2017-05-26T00:00:00Z
59.317094,16.424842,2017-05-25T00:00:00Z
57.643904000000006,11.97395,2017-05-25T00:00:00Z
57.846343000000005,14.467116,2017-05-26T00:00:00Z
41.082163,8.336753,2014-08-04T00:00:00Z
60.310286,17.86291,2017-05-20T00:00:00Z
44.595729999999996,6.592110000000001,2015-03-21T00:00:00Z
44.41989,6.45521,2016-10-12T00:00:00Z
44.88085,6.1033599999999995,2014-06-29T00:00:00Z
44.599759999999996,6.46623,2014-09-23T00:00:00Z
44.88085,6.1033599999999995,2014-11-24T00:00:00Z
44.60737,6.21443,2017-02-15T00:00:00Z
44.60737,6.21443,2016-09-27T00:00:00Z
44.68567,6.59784,2014-02-19T00:00:00Z
44.60737,6.21443,2015-01-23T00:00:00Z
44.68567,6.59784,2015-06-23T00:00:00Z
44.50982,6.46071,2015-03-25T00:00:00Z
44.68567,6.59784,2015-02-25T00:00:00Z
44.68567,6.59784,2016-03-21T00:00:00Z
44.86958,6.4829,2014-05-20T00:00:00Z
44.86958,6.4829,2014-10-22T00:00:00Z
44.599759999999996,6.46623,2016-02-24T00:00:00Z
44.70092,6.09344,2016-01-17T00:00:00Z
45.057159999999996,6.24028,2017-01-02T00:00:00Z
44.86958,6.4829,2015-11-19T00:00:00Z
44.70092,6.09344,2014-05-05T00:00:00Z
44.513690000000004,6.33502,2016-03-04T00:00:00Z
44.79088,6.09839,2016-02-08T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.70092,6.09344,2016-01-27T00:00:00Z
44.79088,6.09839,2017-07-06T00:00:00Z
44.70092,6.09344,2016-01-17T00:00:00Z
44.79088,6.09839,2014-04-04T00:00:00Z
44.69732,6.21957,2015-08-17T00:00:00Z
44.69732,6.21957,2015-10-10T00:00:00Z
44.70092,6.09344,2016-03-07T00:00:00Z
44.78353,6.351030000000001,2014-11-02T00:00:00Z
44.78353,6.351030000000001,2015-10-10T00:00:00Z
44.69732,6.21957,2014-02-18T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.87348,6.3564,2016-06-03T00:00:00Z
44.87348,6.3564,2015-11-19T00:00:00Z
45.05339,6.3672,2015-01-02T00:00:00Z
44.794340000000005,5.97205,2015-12-23T00:00:00Z
45.049479999999996,6.4941,2016-01-25T00:00:00Z
45.05339,6.3672,2016-10-14T00:00:00Z
44.77964,6.47733,2014-12-02T00:00:00Z
44.77964,6.47733,2015-03-05T00:00:00Z
44.7756,6.6036,2015-01-09T00:00:00Z
44.77964,6.47733,2014-12-10T00:00:00Z
44.7756,6.6036,2016-01-20T00:00:00Z
44.69732,6.21957,2017-02-17T00:00:00Z
44.69732,6.21957,2015-09-13T00:00:00Z
44.77964,6.47733,2014-11-25T00:00:00Z
44.77964,6.47733,2016-03-28T00:00:00Z
44.69732,6.21957,2015-01-04T00:00:00Z
44.77964,6.47733,2016-12-09T00:00:00Z
44.77964,6.47733,2015-04-10T00:00:00Z
44.77964,6.47733,2017-01-30T00:00:00Z
44.95953,6.4884900000000005,2017-09-05T00:00:00Z
44.95953,6.4884900000000005,2016-05-19T00:00:00Z
44.95953,6.4884900000000005,2017-09-12T00:00:00Z
44.787279999999996,6.22472,2014-05-20T00:00:00Z
44.787279999999996,6.22472,2014-11-24T00:00:00Z
44.787279999999996,6.22472,2014-11-30T00:00:00Z
44.95953,6.4884900000000005,2015-11-24T00:00:00Z
44.787279999999996,6.22472,2015-01-20T00:00:00Z
44.95953,6.4884900000000005,2016-02-16T00:00:00Z
44.787279999999996,6.22472,2015-11-16T00:00:00Z
44.6897,6.471769999999999,2014-10-18T00:00:00Z
44.6897,6.471769999999999,2015-06-23T00:00:00Z
44.595729999999996,6.592110000000001,2015-04-08T00:00:00Z
44.50982,6.46071,2016-01-27T00:00:00Z
44.599759999999996,6.46623,2015-09-22T00:00:00Z
44.50982,6.46071,2015-01-07T00:00:00Z
44.595729999999996,6.592110000000001,2014-02-14T00:00:00Z
44.88085,6.1033599999999995,2015-02-25T00:00:00Z
44.88085,6.1033599999999995,2015-05-03T00:00:00Z
44.88085,6.1033599999999995,2015-12-18T00:00:00Z
44.50982,6.46071,2015-02-24T00:00:00Z
44.88085,6.1033599999999995,2014-12-15T00:00:00Z
44.88085,6.1033599999999995,2017-07-06T00:00:00Z
44.60737,6.21443,2016-01-13T00:00:00Z
44.69358,6.345680000000001,2017-03-09T00:00:00Z
44.50982,6.46071,2014-12-04T00:00:00Z
44.50982,6.46071,2016-03-30T00:00:00Z
44.50982,6.46071,2016-07-28T00:00:00Z
44.60737,6.21443,2014-07-25T00:00:00Z
44.86958,6.4829,2016-12-05T00:00:00Z
44.86958,6.4829,2017-08-22T00:00:00Z
44.86958,6.4829,2015-02-17T00:00:00Z
44.599759999999996,6.46623,2015-03-25T00:00:00Z
44.603640000000006,6.34034,2015-09-24T00:00:00Z
44.513690000000004,6.33502,2015-03-05T00:00:00Z
44.513690000000004,6.33502,2014-12-12T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-02-06T00:00:00Z
44.963440000000006,6.36179,2015-04-15T00:00:00Z
44.599759999999996,6.46623,2015-01-22T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.70092,6.09344,2015-01-13T00:00:00Z
44.79088,6.09839,2015-03-20T00:00:00Z
44.70092,6.09344,2014-01-12T00:00:00Z
44.79088,6.09839,2016-04-03T00:00:00Z
44.78353,6.351030000000001,2014-10-21T00:00:00Z
44.69732,6.21957,2014-10-20T00:00:00Z
44.69732,6.21957,2014-09-12T00:00:00Z
44.69732,6.21957,2017-02-14T00:00:00Z
45.05339,6.3672,2015-08-23T00:00:00Z
44.87348,6.3564,2016-04-29T00:00:00Z
45.049479999999996,6.4941,2017-03-20T00:00:00Z
45.05339,6.3672,2016-09-04T00:00:00Z
44.70092,6.09344,2014-11-27T00:00:00Z
44.69732,6.21957,2015-02-12T00:00:00Z
44.794340000000005,5.97205,2014-10-31T00:00:00Z
45.049479999999996,6.4941,2015-12-04T00:00:00Z
44.77964,6.47733,2015-03-19T00:00:00Z
44.77964,6.47733,2014-03-01T00:00:00Z
45.049479999999996,6.4941,2017-02-23T00:00:00Z
45.049479999999996,6.4941,2017-02-23T00:00:00Z
44.70092,6.09344,2016-02-08T00:00:00Z
44.77964,6.47733,2014-12-11T00:00:00Z
44.7756,6.6036,2016-01-26T00:00:00Z
44.69732,6.21957,2017-02-06T00:00:00Z
44.77964,6.47733,2016-03-31T00:00:00Z
44.61441,5.9625699999999995,2016-03-21T00:00:00Z
44.77964,6.47733,2016-11-28T00:00:00Z
44.77964,6.47733,2015-03-13T00:00:00Z
44.69732,6.21957,2017-02-10T00:00:00Z
44.95953,6.4884900000000005,2015-03-17T00:00:00Z
44.95953,6.4884900000000005,2016-10-19T00:00:00Z
44.95953,6.4884900000000005,2016-03-04T00:00:00Z
44.787279999999996,6.22472,2016-09-13T00:00:00Z
44.787279999999996,6.22472,2015-02-09T00:00:00Z
44.787279999999996,6.22472,2015-11-16T00:00:00Z
44.95953,6.4884900000000005,2016-01-16T00:00:00Z
44.95953,6.4884900000000005,2014-01-07T00:00:00Z
44.95953,6.4884900000000005,2017-02-07T00:00:00Z
44.787279999999996,6.22472,2015-05-13T00:00:00Z
44.787279999999996,6.22472,2016-03-18T00:00:00Z
44.95953,6.4884900000000005,2016-11-14T00:00:00Z
44.95953,6.4884900000000005,2016-02-18T00:00:00Z
44.787279999999996,6.22472,2015-03-09T00:00:00Z
44.787279999999996,6.22472,2017-08-30T00:00:00Z
44.6897,6.471769999999999,2015-02-03T00:00:00Z
44.6897,6.471769999999999,2016-07-01T00:00:00Z
44.61096,6.088509999999999,2014-11-07T00:00:00Z
44.41989,6.45521,2014-10-08T00:00:00Z
44.50982,6.46071,2015-01-26T00:00:00Z
44.50982,6.46071,2015-03-12T00:00:00Z
44.50982,6.46071,2015-11-16T00:00:00Z
44.595729999999996,6.592110000000001,2016-02-24T00:00:00Z
44.68567,6.59784,2014-12-01T00:00:00Z
44.68567,6.59784,2016-02-08T00:00:00Z
44.599759999999996,6.46623,2015-12-16T00:00:00Z
45.057159999999996,6.24028,2016-02-13T00:00:00Z
44.70092,6.09344,2014-04-03T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.70092,6.09344,2015-10-23T00:00:00Z
44.603640000000006,6.34034,2016-03-04T00:00:00Z
44.70092,6.09344,2014-11-26T00:00:00Z
44.603640000000006,6.34034,2016-04-29T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.963440000000006,6.36179,2015-04-28T00:00:00Z
44.79088,6.09839,2014-02-18T00:00:00Z
44.69732,6.21957,2014-11-08T00:00:00Z
44.79088,6.09839,2015-02-05T00:00:00Z
44.794340000000005,5.97205,2015-02-16T00:00:00Z
44.794340000000005,5.97205,2015-01-11T00:00:00Z
44.794340000000005,5.97205,2015-12-23T00:00:00Z
44.794340000000005,5.97205,2014-09-11T00:00:00Z
45.049479999999996,6.4941,2014-12-09T00:00:00Z
45.05339,6.3672,2016-02-10T00:00:00Z
45.049479999999996,6.4941,2015-11-09T00:00:00Z
44.794340000000005,5.97205,2017-04-13T00:00:00Z
45.05339,6.3672,2015-08-14T00:00:00Z
44.77964,6.47733,2017-01-30T00:00:00Z
44.7756,6.6036,2014-11-20T00:00:00Z
44.77964,6.47733,2015-01-22T00:00:00Z
44.77964,6.47733,2016-09-01T00:00:00Z
44.7756,6.6036,2015-02-25T00:00:00Z
44.69732,6.21957,2017-02-20T00:00:00Z
44.77964,6.47733,2017-02-07T00:00:00Z
44.77964,6.47733,2014-11-19T00:00:00Z
44.77964,6.47733,2015-02-25T00:00:00Z
44.95953,6.4884900000000005,2016-02-19T00:00:00Z
44.787279999999996,6.22472,2014-11-13T00:00:00Z
44.787279999999996,6.22472,2016-04-03T00:00:00Z
44.787279999999996,6.22472,2017-10-08T00:00:00Z
44.787279999999996,6.22472,2015-12-03T00:00:00Z
44.787279999999996,6.22472,2014-05-13T00:00:00Z
44.787279999999996,6.22472,2014-11-24T00:00:00Z
44.95953,6.4884900000000005,2016-06-28T00:00:00Z
44.787279999999996,6.22472,2016-02-23T00:00:00Z
44.6897,6.471769999999999,2017-03-17T00:00:00Z
44.6897,6.471769999999999,2016-03-25T00:00:00Z
44.60737,6.21443,2016-05-10T00:00:00Z
44.50982,6.46071,2015-03-02T00:00:00Z
44.88085,6.1033599999999995,2014-08-07T00:00:00Z
44.88085,6.1033599999999995,2014-11-24T00:00:00Z
44.50982,6.46071,2016-01-13T00:00:00Z
44.60737,6.21443,2014-12-03T00:00:00Z
44.50982,6.46071,2014-12-12T00:00:00Z
44.88085,6.1033599999999995,2016-09-21T00:00:00Z
44.88085,6.1033599999999995,2015-03-25T00:00:00Z
44.69358,6.345680000000001,2017-02-13T00:00:00Z
44.88085,6.1033599999999995,2015-03-04T00:00:00Z
44.68567,6.59784,2014-11-10T00:00:00Z
44.50982,6.46071,2014-07-15T00:00:00Z
44.60737,6.21443,2017-08-08T00:00:00Z
44.68567,6.59784,2016-02-24T00:00:00Z
44.86958,6.4829,2015-02-09T00:00:00Z
44.60737,6.21443,2017-09-11T00:00:00Z
44.86958,6.4829,2014-03-21T00:00:00Z
44.86958,6.4829,2014-02-18T00:00:00Z
44.86958,6.4829,2014-10-29T00:00:00Z
44.86958,6.4829,2014-01-10T00:00:00Z
44.603640000000006,6.34034,2015-12-17T00:00:00Z
44.513690000000004,6.33502,2015-02-24T00:00:00Z
44.513690000000004,6.33502,2016-02-05T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.513690000000004,6.33502,2014-12-12T00:00:00Z
44.603640000000006,6.34034,2015-09-03T00:00:00Z
44.79088,6.09839,2015-03-25T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-11-26T00:00:00Z
44.79088,6.09839,2015-01-01T00:00:00Z
44.79088,6.09839,2017-03-21T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.69732,6.21957,2015-02-13T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.69732,6.21957,2015-01-04T00:00:00Z
44.79088,6.09839,2016-04-03T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.794340000000005,5.97205,2015-09-27T00:00:00Z
44.794340000000005,5.97205,2014-04-29T00:00:00Z
44.794340000000005,5.97205,2014-10-12T00:00:00Z
44.794340000000005,5.97205,2017-03-12T00:00:00Z
44.69732,6.21957,2016-01-17T00:00:00Z
44.70092,6.09344,2015-01-02T00:00:00Z
45.049479999999996,6.4941,2017-03-20T00:00:00Z
44.77964,6.47733,2014-07-11T00:00:00Z
44.77964,6.47733,2015-10-11T00:00:00Z
44.77964,6.47733,2015-01-13T00:00:00Z
44.69732,6.21957,2014-12-18T00:00:00Z
44.7756,6.6036,2015-02-26T00:00:00Z
44.77964,6.47733,2017-01-19T00:00:00Z
44.77964,6.47733,2015-12-10T00:00:00Z
44.77964,6.47733,2017-04-25T00:00:00Z
44.77964,6.47733,2014-11-25T00:00:00Z
44.77964,6.47733,2017-04-02T00:00:00Z
44.77964,6.47733,2015-09-22T00:00:00Z
44.77964,6.47733,2017-05-02T00:00:00Z
44.77964,6.47733,2014-10-31T00:00:00Z
44.77964,6.47733,2016-08-15T00:00:00Z
44.95953,6.4884900000000005,2014-03-02T00:00:00Z
44.787279999999996,6.22472,2017-03-15T00:00:00Z
44.95953,6.4884900000000005,2016-03-04T00:00:00Z
44.95953,6.4884900000000005,2017-02-06T00:00:00Z
44.787279999999996,6.22472,2014-11-24T00:00:00Z
44.95953,6.4884900000000005,2014-07-16T00:00:00Z
44.95953,6.4884900000000005,2014-12-01T00:00:00Z
44.95953,6.4884900000000005,2015-12-04T00:00:00Z
44.787279999999996,6.22472,2014-10-10T00:00:00Z
44.787279999999996,6.22472,2016-04-03T00:00:00Z
44.787279999999996,6.22472,2016-04-08T00:00:00Z
44.6897,6.471769999999999,2014-08-03T00:00:00Z
44.6897,6.471769999999999,2014-01-15T00:00:00Z
44.50982,6.46071,2017-04-21T00:00:00Z
44.88085,6.1033599999999995,2014-11-24T00:00:00Z
44.69358,6.345680000000001,2016-04-14T00:00:00Z
44.595729999999996,6.592110000000001,2017-02-27T00:00:00Z
44.88085,6.1033599999999995,2015-04-02T00:00:00Z
44.69358,6.345680000000001,2014-08-15T00:00:00Z
44.68567,6.59784,2014-10-18T00:00:00Z
44.50982,6.46071,2014-10-08T00:00:00Z
44.68567,6.59784,2015-07-04T00:00:00Z
44.68567,6.59784,2014-03-11T00:00:00Z
44.60737,6.21443,2016-04-05T00:00:00Z
44.69358,6.345680000000001,2014-04-15T00:00:00Z
44.86958,6.4829,2017-02-16T00:00:00Z
44.69358,6.345680000000001,2017-01-14T00:00:00Z
45.057159999999996,6.24028,2016-03-14T00:00:00Z
44.86958,6.4829,2016-12-21T00:00:00Z
44.603640000000006,6.34034,2015-08-26T00:00:00Z
44.513690000000004,6.33502,2015-12-17T00:00:00Z
44.603640000000006,6.34034,2015-08-25T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.603640000000006,6.34034,2015-01-22T00:00:00Z
44.69732,6.21957,2015-01-13T00:00:00Z
44.69732,6.21957,2014-10-20T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2014-11-28T00:00:00Z
44.78353,6.351030000000001,2015-10-10T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.69732,6.21957,2015-12-07T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2016-04-03T00:00:00Z
45.05339,6.3672,2017-08-24T00:00:00Z
45.049479999999996,6.4941,2017-03-16T00:00:00Z
44.69732,6.21957,2015-05-25T00:00:00Z
44.794340000000005,5.97205,2015-01-23T00:00:00Z
44.794340000000005,5.97205,2014-04-29T00:00:00Z
44.77964,6.47733,2016-06-17T00:00:00Z
44.77964,6.47733,2015-02-26T00:00:00Z
44.77964,6.47733,2015-09-03T00:00:00Z
44.7756,6.6036,2015-01-21T00:00:00Z
44.77964,6.47733,2015-05-06T00:00:00Z
44.69732,6.21957,2017-02-26T00:00:00Z
44.69732,6.21957,2014-10-20T00:00:00Z
44.7756,6.6036,2017-02-07T00:00:00Z
44.77964,6.47733,2014-12-11T00:00:00Z
44.69732,6.21957,2015-01-13T00:00:00Z
44.77964,6.47733,2016-03-19T00:00:00Z
44.69732,6.21957,2016-04-14T00:00:00Z
44.95953,6.4884900000000005,2016-01-06T00:00:00Z
44.787279999999996,6.22472,2014-10-21T00:00:00Z
44.787279999999996,6.22472,2014-11-24T00:00:00Z
44.787279999999996,6.22472,2015-02-07T00:00:00Z
44.95953,6.4884900000000005,2015-03-04T00:00:00Z
44.95953,6.4884900000000005,2014-01-31T00:00:00Z
44.787279999999996,6.22472,2015-06-25T00:00:00Z
44.787279999999996,6.22472,2015-10-24T00:00:00Z
44.787279999999996,6.22472,2014-11-24T00:00:00Z
44.787279999999996,6.22472,2015-05-07T00:00:00Z
44.787279999999996,6.22472,2017-09-07T00:00:00Z
44.6897,6.471769999999999,2015-01-21T00:00:00Z
44.6897,6.471769999999999,2017-02-27T00:00:00Z
44.60737,6.21443,2014-04-09T00:00:00Z
44.595729999999996,6.592110000000001,2014-02-27T00:00:00Z
44.50982,6.46071,2014-12-12T00:00:00Z
44.50982,6.46071,2016-07-20T00:00:00Z
44.68567,6.59784,2014-01-15T00:00:00Z
44.60737,6.21443,2017-06-17T00:00:00Z
44.60737,6.21443,2015-01-03T00:00:00Z
44.60737,6.21443,2016-05-10T00:00:00Z
45.057159999999996,6.24028,2017-03-13T00:00:00Z
44.86958,6.4829,2017-08-22T00:00:00Z
44.70092,6.09344,2015-12-07T00:00:00Z
45.057159999999996,6.24028,2016-01-03T00:00:00Z
44.70092,6.09344,2015-10-23T00:00:00Z
44.70092,6.09344,2017-02-17T00:00:00Z
44.513690000000004,6.33502,2014-08-14T00:00:00Z
44.79088,6.09839,2015-05-04T00:00:00Z
44.79088,6.09839,2014-10-29T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.79088,6.09839,2016-01-26T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
44.69732,6.21957,2015-01-09T00:00:00Z
44.69732,6.21957,2017-02-14T00:00:00Z
44.79088,6.09839,2016-04-08T00:00:00Z
44.70092,6.09344,2014-11-11T00:00:00Z
44.79088,6.09839,2014-11-24T00:00:00Z
45.05339,6.3672,2015-04-15T00:00:00Z
44.69732,6.21957,2016-04-18T00:00:00Z
44.70092,6.09344,2017-02-17T00:00:00Z
45.05339,6.3672,2015-04-28T00:00:00Z
44.69732,6.21957,2017-02-26T00:00:00Z
45.049479999999996,6.4941,2017-09-12T00:00:00Z
44.69732,6.21957,2014-01-10T00:00:00Z
44.77964,6.47733,2017-05-22T00:00:00Z
44.70092,6.09344,2014-11-27T00:00:00Z
44.77964,6.47733,2017-07-31T00:00:00Z
44.7756,6.6036,2014-01-03T00:00:00Z
44.95953,6.4884900000000005,2015-08-23T00:00:00Z
